id,name,type,city,district,neighborhood,address,latitude,longitude,services,opening_hours,is_open_24h,contact,email,source_category,metadata
DIA0240,Centre de Néphrologie de Ekounou,Dialyse,Yaoundé,Yaoundé VI,Ekounou,,3.815657,11.528272,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Sam 06h00–20h00,false,+237 677 427 782,néphrologieeko@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""20"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0241,Centre de Néphrologie de Efoulan,Dialyse,Yaoundé,Yaoundé IV,Mvog-Atangana,,3.938904,11.557858,"[""hemodialyse"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 07h00–21h00,false,+237 222 153 915,néphrologieefo@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""12"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0242,Centre Rénal Nguele,Dialyse,Yaoundé,Yaoundé I,Biyem-Assi,,3.793756,11.437791,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 06h00–22h00,false,+237 698 703 139,rénalnguele@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""14"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0243,Unité de Dialyse Djoumbi,Dialyse,Douala,Douala I,Kotto,,4.047789,9.650866,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",7j/7 — 06h00–22h00,false,+237 696 361 321,unitédjoumbi@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""11"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0244,Centre de Dialyse de Melen,Dialyse,Yaoundé,Yaoundé II,Simbock,,3.842691,11.528465,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 07h00–21h00,false,+237 233 397 610,melen@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""8"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0245,Unité de Dialyse Nguele,Dialyse,Yaoundé,Yaoundé VI,Mokolo,,3.801517,11.493052,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",7j/7 — 06h00–22h00,false,+237 699 499 292,uniténguele@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""4"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0246,Unité de Dialyse Onana,Dialyse,Yaoundé,Yaoundé VI,Mvan,,3.784081,11.566652,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Sam 06h00–20h00,false,+237 233 947 782,unitéonana@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""20"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0247,Centre de Dialyse de Madagascar,Dialyse,Yaoundé,Yaoundé I,Madagascar,,3.823539,11.478274,"[""hemodialyse"", ""consultation_nephrologue"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 679 604 417,madagascar@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""11"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0248,Centre de Néphrologie de Bepanda,Dialyse,Douala,Douala IV,Bonapriso,,4.083603,9.628379,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",7j/7 — 06h00–22h00,false,+237 691 323 502,néphrologiebep@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""3"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0249,Centre de Dialyse Saint-Anne,Dialyse,Yaoundé,Yaoundé VI,Messa,,3.828561,11.422624,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 691 501 130,anne@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""18"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0250,Unité de Dialyse Hamadou,Dialyse,Douala,Douala III,Nkongmondo,,3.979460,9.707729,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 699 494 712,unitéhamadou@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""14"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0251,Centre de Dialyse de Bonanjo,Dialyse,Douala,Douala II,Akwa,,4.077646,9.764533,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""urgences_renales""]",Lun–Sam 06h00–20h00,false,+237 679 542 659,bonanjo@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""7"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0252,Centre de Néphrologie de Cité des Palmiers,Dialyse,Douala,Douala VI,Cité des Palmiers,,4.014937,9.653597,"[""hemodialyse"", ""dialyse_peritoneale""]",7j/7 — 06h00–22h00,false,+237 655 415 598,néphrologiecit@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""3"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0253,Centre de Néphrologie de Bali,Dialyse,Douala,Douala IV,PK8,,4.103685,9.773787,"[""hemodialyse"", ""dialyse_peritoneale"", ""urgences_renales"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 695 503 491,néphrologiebal@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""19"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0254,Dialyse Bien-être,Dialyse,Douala,Douala III,Bepanda,,4.072521,9.712706,"[""hemodialyse"", ""dialyse_peritoneale"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 699 846 788,bien-être@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""6"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0255,Unité de Dialyse Manga,Dialyse,Yaoundé,Yaoundé IV,Nsam,,3.901759,11.501281,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 07h00–21h00,false,+237 679 477 982,unitémanga@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""13"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0256,Centre Rénal Hamadou,Dialyse,Douala,Douala I,Bonaberi,,4.077487,9.776481,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",7j/7 — 07h00–21h00,false,+237 699 781 754,rénalhamadou@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""2"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0257,Centre de Dialyse de Ndog-Bong,Dialyse,Douala,Douala V,Ndog-Bong,,4.074547,9.766639,"[""hemodialyse"", ""dialyse_peritoneale"", ""urgences_renales""]",7j/7 — 06h00–22h00,false,+237 699 691 095,ndog-bong@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""7"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0258,Centre de Néphrologie de Nkoabang,Dialyse,Yaoundé,Yaoundé VII,Ngousso,,3.903273,11.447957,"[""hemodialyse"", ""prise_en_charge_minsante""]",Lun–Sam 06h00–20h00,false,+237 652 351 739,néphrologienko@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""20"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0259,Unité de Dialyse Kamga,Dialyse,Yaoundé,Yaoundé VII,Obili,,3.760374,11.517504,"[""hemodialyse"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 242 709 752,unitékamga@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""9"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0260,Centre de Dialyse de Logbessou,Dialyse,Douala,Douala IV,Logbessou,,3.982264,9.684965,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 693 329 341,logbessou@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""9"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0261,Centre de Dialyse de Soboum,Dialyse,Douala,Douala VI,Cité des Palmiers,,4.089758,9.774640,"[""hemodialyse"", ""consultation_nephrologue"", ""prise_en_charge_cnps""]",Lun–Sam 06h00–20h00,false,+237 690 547 832,soboum@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""9"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0262,Centre de Dialyse de Koumassi,Dialyse,Douala,Douala VI,PK17,,4.007590,9.703705,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 677 620 602,koumassi@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""2"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0263,Centre de Néphrologie de Ndokoti,Dialyse,Douala,Douala II,Youpwé,,4.064982,9.712949,"[""hemodialyse"", ""prise_en_charge_cnps""]",Lun–Sam 06h00–20h00,false,+237 696 158 337,néphrologiendo@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""16"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0264,Centre Rénal Eba,Dialyse,Yaoundé,Yaoundé VI,Étoa-Meki,,3.932513,11.461074,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Sam 06h00–20h00,false,+237 693 248 690,rénaleba@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""4"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0265,Centre de Dialyse de Nkomo,Dialyse,Yaoundé,Yaoundé IV,Biyem-Assi,,3.818685,11.527428,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 697 952 141,nkomo@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""2"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0266,Unité de Dialyse Owona,Dialyse,Yaoundé,Yaoundé I,Mvog-Atangana,,3.849091,11.593436,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales""]",Lun–Sam 06h00–20h00,false,+237 691 603 284,unitéowona@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""19"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0267,Centre de Dialyse Saint-Luc,Dialyse,Douala,Douala V,PK10,,3.993587,9.702385,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",7j/7 — 06h00–22h00,false,+237 222 202 249,luc@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""7"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0268,Centre de Dialyse de Omnisports,Dialyse,Yaoundé,Yaoundé VII,Mvan,,3.883039,11.512067,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 677 476 587,omnisports@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""4"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0269,Centre de Dialyse de Youpwé,Dialyse,Douala,Douala III,Nyalla,,4.064939,9.696457,"[""hemodialyse"", ""dialyse_peritoneale"", ""urgences_renales"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 653 277 710,youpwé@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""9"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0270,Centre de Dialyse de Nkongmondo,Dialyse,Douala,Douala II,PK14,,4.112253,9.757452,"[""hemodialyse"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 06h00–22h00,false,+237 233 473 152,nkongmondo@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""11"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0271,Centre de Dialyse de Nyalla,Dialyse,Douala,Douala III,Sodiko,,3.995367,9.693798,"[""hemodialyse"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 07h00–21h00,false,+237 695 039 450,nyalla@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""17"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0272,Centre Rénal Kuitche,Dialyse,Douala,Douala I,Mbanya,,4.065469,9.712948,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales""]",Lun–Sam 06h00–20h00,false,+237 222 093 133,rénalkuitche@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""20"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0273,Centre de Dialyse Saint-Thérèse,Dialyse,Douala,Douala VI,PK14,,4.031460,9.740816,"[""hemodialyse"", ""urgences_renales"", ""prise_en_charge_cnps""]",Lun–Sam 06h00–20h00,false,+237 692 374 659,thérèse@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""10"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0274,Centre de Dialyse Saint-Étienne,Dialyse,Yaoundé,Yaoundé VI,Ngoa-Ekélé,,3.831460,11.431146,"[""hemodialyse"", ""consultation_nephrologue""]",Lun–Ven 07h00–19h00,false,+237 654 810 341,étienne@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""19"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0275,Centre de Dialyse de Ekounou,Dialyse,Yaoundé,Yaoundé III,Ekounou,,3.836830,11.429877,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",7j/7 — 06h00–22h00,false,+237 677 253 069,ekounou@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""9"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0276,Centre de Néphrologie de Mvan,Dialyse,Yaoundé,Yaoundé II,Mvog-Atangana,,3.938199,11.532264,"[""hemodialyse"", ""urgences_renales"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 697 712 506,néphrologiemva@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""12"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0277,Unité de Dialyse Ndjock,Dialyse,Douala,Douala VI,Ndokoti,,4.012637,9.683372,"[""hemodialyse"", ""dialyse_peritoneale"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 653 662 458,uniténdjock@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""4"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0278,Centre de Néphrologie de Ndogbong,Dialyse,Douala,Douala VI,New Bell,,4.115021,9.732807,"[""hemodialyse"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 07h00–21h00,false,+237 653 088 236,néphrologiendo@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""13"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
